id,age,gender,condition,reaction_time,equation
22,21,Female,silence,2.789042199990945,10 / 5
22,21,Female,silence,1.4442056000116281,6 / 2
22,21,Female,silence,1.248415500012925,3 + 1
22,21,Female,silence,1.783441599982325,6 - 6
22,21,Female,silence,1.3948816999909468,7 - 4
22,21,Female,silence,1.8074797000153922,2 * 2
22,21,Female,silence,2.009343599987915,12 - 5
22,21,Female,silence,3.7653270000009798,2 * 3
22,21,Female,silence,1.7010134999873117,3 * 0
22,21,Female,silence,1.7307435999973677,7 + 2
22,21,Female,silence,1.369272899988573,2 + 5
22,21,Female,silence,1.845259800000349,7 / 1
22,21,Female,low_bpm,1.6294580000103451,3 * 3
22,21,Female,low_bpm,1.1962691000080667,4 + 3
22,21,Female,low_bpm,1.3874319000169635,1 * 3
22,21,Female,low_bpm,1.303320499981055,2 * 4
22,21,Female,low_bpm,1.1878018000279553,10 - 4
22,21,Female,low_bpm,1.2555191999999806,5 - 2
22,21,Female,low_bpm,1.2358195999986492,7 - 3
22,21,Female,low_bpm,1.2155214000085834,1 + 8
22,21,Female,low_bpm,1.3177619999914896,8 / 4
22,21,Female,low_bpm,1.479017500008922,20 / 5
22,21,Female,low_bpm,1.0873887999914587,5 + 4
22,21,Female,low_bpm,1.3560273999755736,12 / 4
22,21,Female,high_bpm,1.3440845999866724,6 - 3
22,21,Female,high_bpm,1.019498100009514,4 * 1
22,21,Female,high_bpm,2.4766832999885082,18 / 3
22,21,Female,high_bpm,1.3918194999860134,3 + 6
22,21,Female,high_bpm,1.5705281999835279,15 - 8
22,21,Female,high_bpm,1.0713332000013907,8 - 5
22,21,Female,high_bpm,1.3814383999851998,12 / 2
22,21,Female,high_bpm,1.2193866000161506,4 * 2
22,21,Female,high_bpm,1.2540153999871109,15 / 3
22,21,Female,high_bpm,1.0870975999860093,3 + 5
22,21,Female,high_bpm,1.1584852000232786,7 * 1
22,21,Female,high_bpm,1.1040646000183187,6 + 2
