id,age,gender,condition,reaction_time,equation
5,22,Female,silence,1.2835522999812383,2 + 5
5,22,Female,silence,1.3598959999799263,6 - 6
5,22,Female,silence,0.9915618999802973,2 * 3
5,22,Female,silence,1.7976565000135452,12 - 5
5,22,Female,silence,2.104337199998554,2 * 4
5,22,Female,silence,1.1691071000241209,8 - 5
5,22,Female,silence,1.055440500000259,8 / 4
5,22,Female,silence,1.2457111999974586,7 / 1
5,22,Female,silence,1.242136799992295,3 + 6
5,22,Female,silence,1.5040570000128355,3 * 0
5,22,Female,silence,1.6258021999965422,15 / 3
5,22,Female,silence,1.0022178000072017,3 + 5
5,22,Female,low_bpm,0.8859580999996979,2 * 2
5,22,Female,low_bpm,1.4309136000229046,1 + 8
5,22,Female,low_bpm,9.44159609999042,18 / 3
5,22,Female,low_bpm,0.9793511999887414,6 + 2
5,22,Female,low_bpm,1.6364354999968782,12 / 2
5,22,Female,low_bpm,1.2928898000100162,10 - 4
5,22,Female,low_bpm,1.00766420000582,1 * 3
5,22,Female,low_bpm,1.144090799993137,7 + 2
5,22,Female,low_bpm,1.258350399992196,4 * 1
5,22,Female,low_bpm,2.6864133999915794,5 - 2
5,22,Female,low_bpm,1.0126816999982111,15 - 8
5,22,Female,low_bpm,1.318973499990534,12 / 4
5,22,Female,high_bpm,1.1967158000043128,10 / 5
5,22,Female,high_bpm,0.8221910999855027,4 * 2
5,22,Female,high_bpm,8.874952799989842,7 - 3
5,22,Female,high_bpm,1.1000823999929707,3 + 1
5,22,Female,high_bpm,1.2449516000051517,3 * 3
5,22,Female,high_bpm,1.8637625999981537,6 - 3
5,22,Female,high_bpm,2.3684051999880467,6 / 2
5,22,Female,high_bpm,1.0454942999931518,7 * 1
5,22,Female,high_bpm,1.6492766999872401,7 - 4
5,22,Female,high_bpm,1.738261499995133,4 + 3
5,22,Female,high_bpm,1.5743836000037845,5 + 4
5,22,Female,high_bpm,1.5968333999917377,20 / 5
