id,age,gender,condition,reaction_time,equation
6,21,Female,silence,3.5524002999882214,12 - 5
6,21,Female,silence,1.5785437999875285,15 / 3
6,21,Female,silence,1.98020419999375,20 / 5
6,21,Female,silence,1.7271847000229172,2 * 4
6,21,Female,silence,0.9861719000036828,1 + 8
6,21,Female,silence,0.8431608999962918,3 + 1
6,21,Female,silence,1.4879501000104938,12 / 4
6,21,Female,silence,1.098281999991741,5 + 4
6,21,Female,silence,0.8335981000273023,1 * 3
6,21,Female,silence,2.3070093000133056,15 - 8
6,21,Female,silence,0.9017956999887247,2 * 3
6,21,Female,silence,1.0265047999855597,7 - 4
6,21,Female,high_bpm,1.2100878999917768,10 / 5
6,21,Female,high_bpm,1.0176565000147093,12 / 2
6,21,Female,high_bpm,0.968675300013274,3 + 6
6,21,Female,high_bpm,1.0173950000025798,3 * 0
6,21,Female,high_bpm,0.9004552999977022,4 * 2
6,21,Female,high_bpm,0.8456739999819547,7 - 3
6,21,Female,high_bpm,0.7864667999965604,4 * 1
6,21,Female,high_bpm,0.8406235000002198,8 / 4
6,21,Female,high_bpm,1.0443840000079945,5 - 2
6,21,Female,high_bpm,0.9316037000098731,6 - 6
6,21,Female,high_bpm,0.901128500001505,3 + 5
6,21,Female,high_bpm,0.9882183999870904,4 + 3
6,21,Female,low_bpm,1.001763900014339,2 + 5
6,21,Female,low_bpm,1.006542500021169,7 / 1
6,21,Female,low_bpm,1.6326354000193533,3 * 3
6,21,Female,low_bpm,0.7836991000222042,6 - 3
6,21,Female,low_bpm,0.8941334999981336,6 / 2
6,21,Female,low_bpm,0.9361856000032276,7 + 2
6,21,Female,low_bpm,0.8167566000192892,2 * 2
6,21,Female,low_bpm,0.9331781000073534,7 * 1
6,21,Female,low_bpm,0.8615509999799542,8 - 5
6,21,Female,low_bpm,3.678195999993477,18 / 3
6,21,Female,low_bpm,1.0474202999903355,10 - 4
6,21,Female,low_bpm,0.9906578999944031,6 + 2
