id,age,gender,condition,reaction_time,equation
10,22,Female,high_bpm,2.2215456000121776,8 / 4
10,22,Female,high_bpm,0.8408533000038005,4 * 1
10,22,Female,high_bpm,0.8972510999883525,6 / 2
10,22,Female,high_bpm,1.0446689999953378,10 - 4
10,22,Female,high_bpm,0.8382392999774311,2 * 2
10,22,Female,high_bpm,1.096568400011165,7 + 2
10,22,Female,high_bpm,0.9174171000195201,7 - 3
10,22,Female,high_bpm,0.8708556999918073,4 + 3
10,22,Female,high_bpm,1.1584951000113506,18 / 3
10,22,Female,high_bpm,0.828913500008639,7 * 1
10,22,Female,high_bpm,0.9348243999993429,3 + 6
10,22,Female,high_bpm,1.1179308999853674,15 - 8
10,22,Female,low_bpm,0.9891612000064924,3 * 3
10,22,Female,low_bpm,0.7787938000110444,3 + 1
10,22,Female,low_bpm,0.9601966999762226,4 * 2
10,22,Female,low_bpm,1.0437381000083406,8 - 5
10,22,Female,low_bpm,0.9691197000211105,6 - 6
10,22,Female,low_bpm,0.9440096999751404,7 - 4
10,22,Female,low_bpm,0.9430121000041254,20 / 5
10,22,Female,low_bpm,1.0858102999918628,6 + 2
10,22,Female,low_bpm,0.9616189999796916,12 / 4
10,22,Female,low_bpm,0.9187679000024218,5 + 4
10,22,Female,low_bpm,0.8753113999846391,2 * 3
10,22,Female,low_bpm,1.7739574000006542,12 / 2
10,22,Female,silence,1.2904013999796007,6 - 3
10,22,Female,silence,2.2520365999953356,5 - 2
10,22,Female,silence,1.3344656999979634,1 * 3
10,22,Female,silence,1.200495500001125,7 / 1
10,22,Female,silence,0.9899480000021867,10 / 5
10,22,Female,silence,1.0611646999896038,3 + 5
10,22,Female,silence,0.8094111999962479,3 * 0
10,22,Female,silence,0.9162800000049174,1 + 8
10,22,Female,silence,0.9015183000010438,2 * 4
10,22,Female,silence,1.6788871999888215,2 + 5
10,22,Female,silence,1.8489523000025656,15 / 3
10,22,Female,silence,1.8485823000082746,12 - 5
