id,age,gender,condition,reaction_time,equation
13,18,Female,high_bpm,2.5109290000109468,1 + 8
13,18,Female,high_bpm,17.215534899994964,18 / 3
13,18,Female,high_bpm,1.8163598000246566,2 * 2
13,18,Female,high_bpm,1.225117299996782,8 / 4
13,18,Female,high_bpm,7.639069600001676,12 - 5
13,18,Female,high_bpm,1.5848780999949668,4 * 1
13,18,Female,high_bpm,1.4697886999929324,3 + 5
13,18,Female,high_bpm,2.7799020999809727,5 + 4
13,18,Female,high_bpm,2.5769916999852285,7 - 3
13,18,Female,high_bpm,2.7962415000074543,7 / 1
13,18,Female,high_bpm,2.3148865000111982,8 - 5
13,18,Female,high_bpm,1.4722068999835756,2 * 3
13,18,Female,low_bpm,1.7351348999945913,7 * 1
13,18,Female,low_bpm,2.949762100004591,15 - 8
13,18,Female,low_bpm,1.2832259999995586,12 / 4
13,18,Female,low_bpm,2.4848569000023417,2 * 4
13,18,Female,low_bpm,1.2185030000109691,3 * 0
13,18,Female,low_bpm,1.3262392999895383,4 + 3
13,18,Female,low_bpm,2.5750908000045456,3 + 6
13,18,Female,low_bpm,4.871403199998895,10 - 4
13,18,Female,low_bpm,1.6160079000110272,3 + 1
13,18,Female,low_bpm,1.6996274999983143,10 / 5
13,18,Female,low_bpm,2.0425749999994878,6 / 2
13,18,Female,low_bpm,1.8332101000123657,7 - 4
13,18,Female,silence,4.349151000002166,6 + 2
13,18,Female,silence,1.3564669000043068,6 - 3
13,18,Female,silence,2.1845831999962684,2 + 5
13,18,Female,silence,1.820268900017254,7 + 2
13,18,Female,silence,1.9232955000188667,3 * 3
13,18,Female,silence,2.0839543000038248,20 / 5
13,18,Female,silence,2.327477099985117,15 / 3
13,18,Female,silence,5.021451700013131,5 - 2
13,18,Female,silence,1.6355188000015914,1 * 3
13,18,Female,silence,1.8041381999792065,4 * 2
13,18,Female,silence,1.8766530999855604,12 / 2
13,18,Female,silence,2.847249999991618,6 - 6
