id,age,gender,condition,reaction_time,equation
15,22,Male,silence,2.0216238999855705,2 + 5
15,22,Male,silence,1.3229963000048883,6 / 2
15,22,Male,silence,1.0715003999939654,10 / 5
15,22,Male,silence,1.1200455999933183,4 + 3
15,22,Male,silence,1.6313126999884844,6 - 6
15,22,Male,silence,1.2374016999965534,3 * 3
15,22,Male,silence,1.1083149000187404,7 - 3
15,22,Male,silence,1.5812156000174582,10 - 4
15,22,Male,silence,1.0545535999990534,12 / 4
15,22,Male,silence,1.600594599993201,4 * 1
15,22,Male,silence,1.0158573999942746,3 + 6
15,22,Male,silence,1.0511853000207338,7 * 1
15,22,Male,low_bpm,1.21837100002449,7 + 2
15,22,Male,low_bpm,1.1908192000119016,15 - 8
15,22,Male,low_bpm,1.5063136999960989,5 + 4
15,22,Male,low_bpm,0.9742870999907609,5 - 2
15,22,Male,low_bpm,1.0594294000184163,20 / 5
15,22,Male,low_bpm,1.2090703999856487,3 + 5
15,22,Male,low_bpm,2.5127752000116743,7 / 1
15,22,Male,low_bpm,1.551141900010407,8 - 5
15,22,Male,low_bpm,1.1616837999899872,3 * 0
15,22,Male,low_bpm,1.3005664000229444,15 / 3
15,22,Male,low_bpm,1.3642387999861967,4 * 2
15,22,Male,low_bpm,1.3570143999822903,2 * 4
15,22,Male,high_bpm,1.1456147999851964,3 + 1
15,22,Male,high_bpm,1.3480316000059247,6 + 2
15,22,Male,high_bpm,1.7146927999856416,12 - 5
15,22,Male,high_bpm,0.9561107000045013,1 * 3
15,22,Male,high_bpm,1.1391752999916207,2 * 3
15,22,Male,high_bpm,1.0494154999905732,8 / 4
15,22,Male,high_bpm,1.149941999989096,18 / 3
15,22,Male,high_bpm,0.9996861999970861,7 - 4
15,22,Male,high_bpm,1.4085019000049215,6 - 3
15,22,Male,high_bpm,1.2666885000071488,1 + 8
15,22,Male,high_bpm,1.600058199983323,12 / 2
15,22,Male,high_bpm,0.8342108000069857,2 * 2
