id,age,gender,condition,reaction_time,equation
21,23,Female,silence,2.299390999978641,7 - 4
21,23,Female,silence,1.0203900999913458,1 * 3
21,23,Female,silence,1.3319370000099298,6 / 2
21,23,Female,silence,1.292716299998574,3 * 0
21,23,Female,silence,1.1235417999851052,1 + 8
21,23,Female,silence,1.6097175999893807,12 / 4
21,23,Female,silence,1.6111103000002913,15 / 3
21,23,Female,silence,1.606058800010942,7 + 2
21,23,Female,silence,1.096524499997031,6 - 3
21,23,Female,silence,1.4452298999822233,2 * 3
21,23,Female,silence,0.9725243999855593,3 + 1
21,23,Female,silence,1.953677699988475,15 - 8
21,23,Female,high_bpm,1.3720623000117484,10 - 4
21,23,Female,high_bpm,1.637170400004834,2 * 4
21,23,Female,high_bpm,1.1408312999992631,2 * 2
21,23,Female,high_bpm,1.0599589000048582,2 + 5
21,23,Female,high_bpm,5.221643299999414,18 / 3
21,23,Female,high_bpm,0.9892409000021871,7 / 1
21,23,Female,high_bpm,1.1874512000067625,5 + 4
21,23,Female,high_bpm,1.1273339999897871,12 - 5
21,23,Female,high_bpm,1.5802668000105768,7 - 3
21,23,Female,high_bpm,0.9904620999877807,7 * 1
21,23,Female,high_bpm,3.1912558999902103,10 / 5
21,23,Female,high_bpm,1.9024927999998908,6 + 2
21,23,Female,low_bpm,1.2125217999855522,4 * 1
21,23,Female,low_bpm,1.2211039999965578,12 / 2
21,23,Female,low_bpm,1.2523389999987558,4 * 2
21,23,Female,low_bpm,1.5072649999929126,5 - 2
21,23,Female,low_bpm,1.2600185000046622,8 / 4
21,23,Female,low_bpm,1.4052825999970082,8 - 5
21,23,Female,low_bpm,1.7367611000081524,3 + 6
21,23,Female,low_bpm,1.6273374000156764,3 + 5
21,23,Female,low_bpm,1.3830631999881007,20 / 5
21,23,Female,low_bpm,1.3653903999947943,6 - 6
21,23,Female,low_bpm,1.338240900018718,3 * 3
21,23,Female,low_bpm,1.750315999990562,4 + 3
